"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
22756	5.444246	12.057933	73.375340	-0.935198	0.220178	-0.277355	0.132957	0.944227	0.301261	0.328217	0.244862	-0.912314
22757	5.397521	12.068920	73.361324	-0.933640	0.219085	-0.283404	0.130345	0.944707	0.300896	0.333655	0.243988	-0.910573
22758	5.350873	12.079853	73.347005	-0.932044	0.217973	-0.289450	0.127717	0.945184	0.300525	0.339090	0.243135	-0.908792
22759	5.304308	12.090729	73.332384	-0.930410	0.216844	-0.295492	0.125072	0.945658	0.300148	0.344520	0.242303	-0.906971
22760	5.257831	12.101545	73.317462	-0.928738	0.215695	-0.301531	0.122410	0.946128	0.299764	0.349944	0.241492	-0.905108
22761	5.211446	12.112300	73.302238	-0.927029	0.214529	-0.307561	0.119733	0.946594	0.299374	0.355360	0.240703	-0.903206
22762	5.165140	12.122999	73.286712	-0.925283	0.213346	-0.313585	0.117041	0.947056	0.298977	0.360768	0.239936	-0.901264
22763	5.118917	12.133642	73.270884	-0.923498	0.212144	-0.319604	0.114331	0.947514	0.298572	0.366170	0.239190	-0.899282
22764	5.072781	12.144225	73.254756	-0.921674	0.210925	-0.325618	0.111605	0.947969	0.298161	0.371565	0.238466	-0.897259
22765	5.026740	12.154745	73.238327	-0.919812	0.209688	-0.331627	0.108862	0.948419	0.297742	0.376954	0.237765	-0.895195
22766	4.980798	12.165201	73.221598	-0.917912	0.208432	-0.337628	0.106102	0.948865	0.297316	0.382334	0.237087	-0.893090
22767	4.934959	12.175590	73.204571	-0.915974	0.207159	-0.343622	0.103324	0.949308	0.296882	0.387705	0.236432	-0.890946
22768	4.889213	12.185918	73.187243	-0.913998	0.205868	-0.349608	0.100530	0.949745	0.296441	0.393066	0.235801	-0.888762
22769	4.843560	12.196184	73.169614	-0.911983	0.204560	-0.355587	0.097719	0.950179	0.295992	0.398419	0.235192	-0.886536
22770	4.798006	12.206384	73.151686	-0.909929	0.203235	-0.361559	0.094890	0.950608	0.295534	0.403763	0.234607	-0.884271
22771	4.752558	12.216518	73.133460	-0.907837	0.201891	-0.367522	0.092044	0.951032	0.295069	0.409097	0.234046	-0.881965
22772	4.707220	12.226581	73.114937	-0.905706	0.200529	-0.373476	0.089179	0.951452	0.294594	0.414420	0.233510	-0.879619
22773	4.661997	12.236573	73.096118	-0.903537	0.199149	-0.379421	0.086296	0.951867	0.294112	0.419731	0.232998	-0.877233
22774	4.616879	12.246497	73.077001	-0.901329	0.197752	-0.385358	0.083395	0.952278	0.293620	0.425032	0.232511	-0.874807
22775	4.571866	12.256353	73.057586	-0.899081	0.196337	-0.391286	0.080476	0.952683	0.293119	0.430322	0.232048	-0.872340
22776	4.526964	12.266140	73.037874	-0.896795	0.194905	-0.397204	0.077538	0.953084	0.292608	0.435599	0.231611	-0.869833
22777	4.482177	12.275855	73.017866	-0.894470	0.193455	-0.403110	0.074582	0.953479	0.292088	0.440863	0.231199	-0.867287
22778	4.437512	12.285494	72.997565	-0.892107	0.191988	-0.409005	0.071608	0.953869	0.291560	0.446113	0.230815	-0.864701
22779	4.392975	12.295056	72.976972	-0.889707	0.190502	-0.414886	0.068614	0.954253	0.291022	0.451346	0.230457	-0.862077
22780	4.348555	12.304545	72.956084	-0.887269	0.189000	-0.420753	0.065603	0.954631	0.290474	0.456564	0.230126	-0.859414
22781	4.304251	12.313961	72.934901	-0.884792	0.187480	-0.426609	0.062572	0.955004	0.289916	0.461767	0.229821	-0.856711
22782	4.260069	12.323302	72.913424	-0.882276	0.185944	-0.432451	0.059523	0.955371	0.289348	0.466954	0.229544	-0.853969
22783	4.216014	12.332566	72.891655	-0.879722	0.184390	-0.438280	0.056456	0.955732	0.288770	0.472125	0.229294	-0.851189
22784	4.172091	12.341750	72.869597	-0.877131	0.182819	-0.444092	0.053369	0.956087	0.288182	0.477276	0.229073	-0.848371
22785	4.128307	12.350851	72.847252	-0.874503	0.181231	-0.449888	0.050263	0.956435	0.287585	0.482408	0.228881	-0.845515
22786	4.084655	12.359872	72.824616	-0.871837	0.179627	-0.455669	0.047138	0.956777	0.286976	0.487522	0.228717	-0.842621
22787	4.041129	12.368816	72.801688	-0.869133	0.178006	-0.461434	0.043994	0.957112	0.286358	0.492618	0.228583	-0.839689
22788	3.997736	12.377681	72.778470	-0.866391	0.176369	-0.467183	0.040831	0.957441	0.285728	0.497694	0.228477	-0.836719
22789	3.954481	12.386463	72.754966	-0.863612	0.174716	-0.472915	0.037649	0.957762	0.285087	0.502749	0.228400	-0.833713
22790	3.911370	12.395160	72.731177	-0.860796	0.173046	-0.478628	0.034448	0.958076	0.284435	0.507782	0.228353	-0.830670
22791	3.868407	12.403770	72.707106	-0.857945	0.171359	-0.484321	0.031227	0.958383	0.283772	0.512792	0.228336	-0.827591
22792	3.825590	12.412295	72.682751	-0.855051	0.169653	-0.490005	0.027982	0.958684	0.283095	0.517788	0.228350	-0.824471
22793	3.782910	12.420737	72.658108	-0.852120	0.167932	-0.495671	0.024717	0.958976	0.282407	0.522762	0.228393	-0.821314
22794	3.740374	12.429095	72.633180	-0.849152	0.166195	-0.501318	0.021434	0.959261	0.281706	0.527713	0.228466	-0.818121
22795	3.697987	12.437366	72.607970	-0.846148	0.164442	-0.506944	0.018130	0.959539	0.280993	0.532639	0.228570	-0.814893
22796	3.655754	12.445547	72.582482	-0.843109	0.162673	-0.512548	0.014807	0.959808	0.280268	0.537540	0.228707	-0.811631
22797	3.613681	12.453636	72.556718	-0.840034	0.160887	-0.518129	0.011463	0.960068	0.279530	0.542412	0.228876	-0.808335
22798	3.571765	12.461635	72.530676	-0.836921	0.159083	-0.523694	0.008096	0.960321	0.278780	0.547263	0.229077	-0.805001
22799	3.529998	12.469546	72.504352	-0.833772	0.157264	-0.529238	0.004708	0.960565	0.278017	0.552089	0.229311	-0.801632
22800	3.488385	12.477367	72.477748	-0.830587	0.155429	-0.534759	0.001300	0.960800	0.277240	0.556888	0.229577	-0.798230
22801	3.446932	12.485097	72.450869	-0.827367	0.153580	-0.540257	-0.002128	0.961026	0.276451	0.561658	0.229876	-0.794794
22802	3.405643	12.492732	72.423717	-0.824113	0.151714	-0.545730	-0.005576	0.961242	0.275649	0.566399	0.230208	-0.791326
