"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
4672	-57.722327	25.213939	-35.639132	0.537407	-0.816416	0.211328	0.525097	0.127855	-0.841384	0.659900	0.563133	0.497407
4673	-57.695466	25.173110	-35.628574	0.537121	-0.816689	0.211000	0.521269	0.124713	-0.844231	0.663159	0.563441	0.492700
4674	-57.668619	25.132268	-35.618032	0.536841	-0.816957	0.210671	0.517428	0.121584	-0.847045	0.666386	0.563736	0.487987
4675	-57.641785	25.091412	-35.607506	0.536569	-0.817221	0.210341	0.513574	0.118468	-0.849828	0.669578	0.564017	0.483270
4676	-57.614964	25.050544	-35.596997	0.536304	-0.817481	0.210010	0.509708	0.115365	-0.852577	0.672738	0.564284	0.478547
4677	-57.588156	25.009663	-35.586505	0.536045	-0.817736	0.209677	0.505830	0.112276	-0.855295	0.675864	0.564537	0.473820
4678	-57.561362	24.968769	-35.576029	0.535793	-0.817986	0.209342	0.501940	0.109200	-0.857981	0.678957	0.564778	0.469089
4679	-57.534581	24.927862	-35.565570	0.535548	-0.818233	0.209006	0.498038	0.106138	-0.860635	0.682016	0.565004	0.464353
4680	-57.507811	24.886944	-35.555127	0.535310	-0.818475	0.208669	0.494126	0.103089	-0.863257	0.685042	0.565218	0.459615
4681	-57.481052	24.846014	-35.544702	0.535078	-0.818712	0.208330	0.490204	0.100054	-0.865846	0.688035	0.565419	0.454873
4682	-57.454305	24.805072	-35.534294	0.534853	-0.818946	0.207990	0.486271	0.097033	-0.868404	0.690994	0.565608	0.450128
4683	-57.427569	24.764117	-35.523903	0.534635	-0.819175	0.207648	0.482328	0.094025	-0.870930	0.693920	0.565784	0.445380
4684	-57.400845	24.723152	-35.513529	0.534424	-0.819400	0.207304	0.478376	0.091031	-0.873424	0.696813	0.565948	0.440630
4685	-57.374130	24.682175	-35.503172	0.534219	-0.819621	0.206959	0.474415	0.088051	-0.875887	0.699672	0.566100	0.435879
4686	-57.347425	24.641189	-35.492832	0.534020	-0.819837	0.206613	0.470446	0.085084	-0.878317	0.702498	0.566240	0.431126
4687	-57.320730	24.600191	-35.482510	0.533829	-0.820050	0.206266	0.466468	0.082132	-0.880717	0.705290	0.566368	0.426371
4688	-57.294045	24.559182	-35.472205	0.533644	-0.820258	0.205916	0.462482	0.079193	-0.883085	0.708050	0.566485	0.421615
4689	-57.267369	24.518163	-35.461918	0.533465	-0.820462	0.205565	0.458488	0.076269	-0.885422	0.710776	0.566591	0.416859
4690	-57.240702	24.477134	-35.451648	0.533294	-0.820662	0.205213	0.454488	0.073358	-0.887727	0.713469	0.566686	0.412103
4691	-57.214042	24.436096	-35.441396	0.533128	-0.820857	0.204860	0.450482	0.070462	-0.890001	0.716129	0.566770	0.407346
4692	-57.187390	24.395047	-35.431162	0.532969	-0.821049	0.204504	0.446468	0.067580	-0.892244	0.718756	0.566843	0.402590
4693	-57.160748	24.353989	-35.420945	0.532817	-0.821237	0.204147	0.442449	0.064711	-0.894456	0.721349	0.566906	0.397835
4694	-57.134112	24.312921	-35.410746	0.532671	-0.821420	0.203789	0.438424	0.061858	-0.896637	0.723910	0.566959	0.393080
4695	-57.107484	24.271845	-35.400565	0.532532	-0.821600	0.203429	0.434394	0.059018	-0.898787	0.726438	0.567001	0.388327
4696	-57.080861	24.230760	-35.390403	0.532399	-0.821776	0.203068	0.430359	0.056192	-0.900907	0.728932	0.567034	0.383575
4697	-57.054245	24.189667	-35.380258	0.532272	-0.821947	0.202705	0.426320	0.053381	-0.902996	0.731394	0.567057	0.378826
4698	-57.027637	24.148564	-35.370132	0.532152	-0.822115	0.202340	0.422276	0.050585	-0.905055	0.733823	0.567070	0.374078
4699	-57.001034	24.107453	-35.360023	0.532039	-0.822278	0.201974	0.418229	0.047802	-0.907083	0.736220	0.567075	0.369333
4700	-56.974436	24.066334	-35.349933	0.531931	-0.822438	0.201606	0.414178	0.045034	-0.909081	0.738584	0.567070	0.364591
